store_num	year	month	day	lat	lng	store	
1020	1987	6	2	43.6604705	-93.3288877	walmart	
1039	1987	6	2	36.47198	-80.619441	walmart	
1075	1987	6	2	36.580126	-87.412298	walmart	
8283	1987	6	2	34.0260671	-80.8875861	sam	
8293	1987	6	15	39.0608919	-94.4079213	sam	
1022	1987	6	16	32.363036	-95.420204	walmart	
1033	1987	6	16	38.955974	-85.864396	walmart	
1044	1987	6	16	32.2959748	-95.262064	walmart	
8295	1987	6	16	33.425125	-94.0476882	sam	
1027	1987	6	30	35.389704	-80.62281	walmart	
1029	1987	6	30	28.806253	-82.578119	walmart	
1034	1987	6	30	35.2750314	-81.5305929	walmart	
1067	1987	6	30	29.4613958	-96.9398579	walmart	
1078	1987	6	30	31.7257277	-99.9591553	walmart	
1106	1987	6	30	31.5710463	-91.4412113	walmart	
1107	1987	6	30	30.7870358	-92.6782266	walmart	
1108	1987	6	30	32.8598712	-91.3907449	walmart	
1109	1987	6	30	32.4665794	-91.7598906	walmart	
8102	1987	7	1	30.6696398	-88.1144943	sam	
8104	1987	7	1	34.7557358	-92.4159308	sam	
8106	1987	7	1	32.3766666	-86.1446493	sam	
8107	1987	7	1	34.5584933	-86.5097609	sam	
8111	1987	7	1	38.1942356	-85.5644033	sam	
8112	1987	7	1	35.041539	-85.1583064	sam	
8114	1987	7	1	30.2002897	-92.0763253	sam	
8115	1987	7	1	33.5106667	-82.09518	sam	
8116	1987	7	1	30.3093218	-81.5047772	sam	
8117	1987	7	1	35.6172679	-97.5734783	sam	
8119	1987	7	1	30.4862944	-87.192136	sam	
8120	1987	7	1	30.4309686	-84.2647522	sam	
8123	1987	7	1	37.9831273	-87.4703029	sam	
1045	1987	7	14	39.975492	-105.0904775	walmart	
1048	1987	7	14	36.7434169	-84.1596561	walmart	
1058	1987	7	14	38.4479116	-107.8664086	walmart	
1035	1987	8	4	34.9328689	-81.985653	walmart	
1040	1987	8	4	29.8791125	-95.6505055	walmart	
1064	1987	8	4	35.92645	-81.526326	walmart	
1069	1987	8	4	32.3212554	-89.1633929	walmart	
1089	1987	8	4	35.04039	-85.682064	walmart	
1099	1987	8	4	37.647744	-97.33324	walmart	
1121	1987	8	4	33.119954	-83.263547	walmart	
8204	1987	8	17	30.4832891	-91.0634024	sam	
973	1987	8	18	27.420039	-80.376724	walmart	
1065	1987	8	18	33.682663	-93.6113048	walmart	
1072	1987	8	18	31.442393	-83.543653	walmart	
1077	1987	8	18	30.427684	-84.212679	walmart	
1097	1987	8	18	35.159669	-79.424499	walmart	
1112	1987	8	18	32.9106946	-84.3304865	walmart	
8210	1987	8	31	32.631572	-97.276076	sam	
1043	1987	9	1	34.7370435	-97.225912	walmart	
1047	1987	9	1	33.58935	-84.339723	walmart	
1055	1987	9	1	32.9637199	-96.6443012	walmart	
1061	1987	9	1	31.8683831	-82.5932062	walmart	
1063	1987	9	1	31.0448633	-85.8914301	walmart	
1081	1987	9	1	29.625264	-82.376632	walmart	
1085	1987	9	1	28.28326	-82.7157133	walmart	
1110	1987	9	1	32.7719729	-92.3980005	walmart	
8209	1987	9	1	36.1212203	-94.2948884	sam	
8218	1987	9	2	35.0938365	-78.9627624	sam	
8202	1987	9	8	31.9858113	-81.0865035	sam	
8212	1987	9	14	33.5381601	-86.7072102	sam	
1059	1987	10	1	32.3645888	-89.4742348	walmart	
1062	1987	10	1	29.551146	-95.1572398	walmart	
1066	1987	10	1	30.3780413	-88.5271794	walmart	
1071	1987	10	1	38.8740176	-90.0637205	walmart	
1079	1987	10	1	29.012656	-80.947925	walmart	
1090	1987	10	1	30.250295	-81.754427	walmart	
1091	1987	10	1	31.320336	-86.4822949	walmart	
1094	1987	10	1	38.97411	-94.441528	walmart	
1095	1987	10	1	39.521372	-107.319251	walmart	
1122	1987	10	1	34.5773206	-83.3323851	walmart	
1124	1987	10	1	34.4456555	-86.9414635	walmart	
1060	1987	10	20	35.715825	-81.693674	walmart	
1068	1987	10	20	27.8294863	-80.4791498	walmart	
1080	1987	10	20	36.358683	-82.39784	walmart	
1086	1987	10	20	28.254801	-81.315828	walmart	
1096	1987	10	20	35.9268611	-80.5861477	walmart	
1101	1987	10	20	32.5073522	-86.2146153	walmart	
1103	1987	10	20	29.998076	-95.484189	walmart	
1104	1987	10	20	28.8391667	-82.3402778	walmart	
8214	1987	11	2	28.6553497	-81.3426916	sam	
1092	1987	11	3	33.1810681	-102.256798	walmart	
1113	1987	11	3	37.0728657	-84.1427956	walmart	
1115	1987	11	3	35.5607832	-87.5280864	walmart	
1119	1987	11	3	26.123123	-81.761413	walmart	
1120	1987	11	3	39.2038918	-94.554677	walmart	
1123	1987	11	3	34.6845649	-83.0036114	walmart	
8219	1987	11	3	35.1168131	-80.7236804	sam	
8215	1987	11	16	39.7854479	-89.6910223	sam	
1074	1987	11	17	33.78448	-89.833102	walmart	
1082	1987	11	17	30.1682929	-81.6310094	walmart	
1087	1987	11	17	27.156944	-80.2179249	walmart	
1098	1987	11	17	28.6149968	-96.6260892	walmart	
1111	1987	11	17	34.4477451	-82.8951401	walmart	
1116	1987	11	17	34.4482558	-97.974134	walmart	
1118	1987	11	17	32.733953	-96.615593	walmart	
1125	1987	11	17	40.5139521	-88.9520898	walmart	
1126	1987	11	17	29.778811	-98.724625	walmart	
1151	1987	11	17	39.1286735	-94.8293948	walmart	
1153	1987	11	17	32.80897	-83.718769	walmart	
8220	1987	11	17	37.3172783	-79.8912813	sam	
8208	1987	11	27	38.9647235	-94.7381013	sam	
3678	1987	12	10	18.4731136	-66.7414153	walmart	
3679	1987	12	12	18.4017996	-66.3438275	walmart	
1800	1987	12	26	32.862173	-96.6520649	walmart	
1084	1987	12	31	28.5051004	-81.310394	walmart	
1088	1987	12	31	30.400178	-88.974756	walmart	
1100	1987	12	31	34.1031445	-87.9890299	walmart	
1102	1987	12	31	30.5778537	-91.1274676	walmart	
1105	1987	12	31	34.7892418	-92.2181864	walmart	
1117	1987	12	31	33.0570813	-96.6946082	walmart	
1802	1988	1	1	39.0416213	-95.7617662	walmart	
8131	1988	1	1	39.1511025	-84.4225186	sam	
8132	1988	1	1	39.2878163	-84.4645184	sam	
8133	1988	1	1	38.9989499	-84.6266111	sam	
8126	1988	2	1	25.9740611	-97.5572231	sam	
8207	1988	2	1	39.220735	-94.5727598	sam	
8222	1988	2	1	36.2894696	-82.3560389	sam	
8224	1988	2	1	33.8511616	-98.544636	sam	
8226	1988	2	1	32.4389231	-99.7790227	sam	
8227	1988	2	1	29.5068008	-98.5666077	sam	
8236	1988	2	1	30.3674198	-89.0928155	sam	
8255	1988	2	1	43.0282084	-89.5214505	sam	
8259	1988	2	1	30.196311	-97.730807	sam	
8265	1988	2	1	30.2237109	-93.2080991	sam	
8297	1988	2	1	42.2610481	-88.9509626	sam	
8298	1988	2	1	41.5010353	-88.1242578	sam	
1114	1988	2	2	35.867227	-92.101934	walmart	
1130	1988	2	2	34.4936389	-81.9847729	walmart	
1131	1988	2	2	35.8417	-81.1867	walmart	
1138	1988	2	2	43.05183	-89.508877	walmart	
1139	1988	2	2	38.1839705	-83.4326841	walmart	
1140	1988	2	2	38.072985	-83.9527046	walmart	
1147	1988	2	2	36.2789578	-92.5971081	walmart	
1173	1988	2	2	30.284095	-81.56281	walmart	
8201	1988	2	22	27.4481958	-82.5131717	sam	
8217	1988	2	26	29.684552	-95.4096633	sam	
1128	1988	3	1	31.0579664	-92.049012	walmart	
1133	1988	3	1	35.340369	-80.175483	walmart	
1135	1988	3	1	34.357981	-80.063507	walmart	
1142	1988	3	1	38.6855582	-85.7877854	walmart	
1158	1988	3	1	33.579495	-86.924188	walmart	
1163	1988	3	1	29.9129915	-90.0179039	walmart	
1168	1988	3	1	31.2533716	-89.7866136	walmart	
1178	1988	3	1	32.86403	-97.105438	walmart	
1180	1988	3	1	39.340018	-85.470036	walmart	
1182	1988	3	1	29.550149	-81.225452	walmart	
1183	1988	3	1	33.982019	-81.100832	walmart	
1093	1988	3	8	40.3071305	-88.1747572	walmart	
1152	1988	3	8	43.0599529	-96.1717844	walmart	
8203	1988	4	4	33.9372318	-84.5274616	sam	
1199	1988	4	7	39.6259387	-106.500539	walmart	
3	1988	4	12	34.1595	-83.4443	walmart	
1134	1988	4	12	30.702549	-86.121345	walmart	
1137	1988	4	12	29.7704783	-95.1768475	walmart	
1143	1988	4	12	32.9563576	-82.8092029	walmart	
1154	1988	4	12	30.2580863	-98.8530067	walmart	
1174	1988	4	12	31.9462888	-87.738588	walmart	
1176	1988	4	12	42.919358	-89.243011	walmart	
1144	1988	5	3	34.9854898	-81.2127867	walmart	
1149	1988	5	3	32.8313574	-109.7329915	walmart	
1150	1988	5	3	30.597625	-96.299706	walmart	
1157	1988	5	3	38.8131445	-85.836268	walmart	
1162	1988	5	3	38.631818	-87.18307	walmart	
1164	1988	5	3	34.074271	-81.152455	walmart	
1169	1988	5	3	32.9848411	-93.4596346	walmart	
1170	1988	5	3	38.1037892	-85.8690985	walmart	
1179	1988	5	3	35.4555408	-82.5211679	walmart	
1184	1988	5	3	33.824041	-84.123467	walmart	
1190	1988	5	3	37.5671541	-84.3103696	walmart	
1206	1988	5	3	30.4192658	-91.1435054	walmart	
1207	1988	5	3	30.1047026	-85.6079969	walmart	
1208	1988	5	3	39.766136	-105.142218	walmart	
586	1988	6	2	33.858226	-79.090932	walmart	
1136	1988	6	2	30.4211415	-91.219159	walmart	
1159	1988	6	2	36.43878	-83.608521	walmart	
1166	1988	6	2	34.6325194	-78.6207738	walmart	
1181	1988	6	2	33.9093887	-84.4889188	walmart	
1185	1988	6	2	30.338873	-97.690476	walmart	
1203	1988	6	2	27.712444	-82.333431	walmart	
1224	1988	6	2	30.49719	-87.192775	walmart	
8221	1988	6	13	29.9035387	-90.0772944	sam	
1132	1988	6	14	35.692923	-79.789931	walmart	
8211	1988	6	27	33.7514966	-84.7477136	sam	
866	1988	6	30	30.5576823	-88.123924	walmart	
1083	1988	6	30	30.301901	-81.760827	walmart	
1141	1988	6	30	39.8133248	-85.7697089	walmart	
1146	1988	6	30	33.210596	-79.985372	walmart	
1155	1988	6	30	34.6644099	-79.003463	walmart	
1160	1988	6	30	39.0747183	-84.8935291	walmart	
1161	1988	6	30	38.7826809	-90.52801	walmart	
1171	1988	6	30	27.391773	-82.506601	walmart	
1186	1988	6	30	30.0646085	-94.771223	walmart	
1225	1988	6	30	30.13715	-81.768637	walmart	
8205	1988	7	11	38.4530404	-90.3089777	sam	
1801	1988	8	15	32.668675	-97.132536	walmart	
1156	1988	8	16	35.589644	-80.855277	walmart	
1167	1988	8	16	42.6402778	-87.9102778	walmart	
1172	1988	8	16	30.285347	-81.462572	walmart	
1188	1988	8	16	38.7339888	-90.392567	walmart	
1192	1988	8	16	31.8531553	-89.719908	walmart	
1194	1988	8	16	36.008301	-84.253027	walmart	
1201	1988	8	16	33.646825	-86.823853	walmart	
1202	1988	8	16	44.3544149	-89.8168358	walmart	
1211	1988	8	16	42.4073573	-88.6118415	walmart	
1236	1988	8	16	35.3895305	-77.9461842	walmart	
1237	1988	8	16	35.3225645	-78.6415477	walmart	
1165	1988	9	1	37.8403456	-85.9491298	walmart	
1189	1988	9	1	36.8664765	-83.8888138	walmart	
1197	1988	9	1	35.978128	-77.810175	walmart	
1204	1988	9	1	30.195563	-93.24724	walmart	
1212	1988	9	1	30.79935	-88.096897	walmart	
1233	1988	9	1	37.8090872	-82.8019676	walmart	
8225	1988	10	1	32.7962119	-83.6880257	sam	
1177	1988	10	3	38.595678	-90.506637	walmart	
1198	1988	10	3	29.2419464	-98.4738279	walmart	
1200	1988	10	3	38.837414	-104.768992	walmart	
1210	1988	10	3	37.899429	-84.5648637	walmart	
1213	1988	10	3	28.531882	-82.505614	walmart	
1216	1988	10	3	32.9827596	-96.9162142	walmart	
1221	1988	10	3	37.675417	-97.414441	walmart	
1232	1988	10	3	31.0810504	-97.4577197	walmart	
1235	1988	10	3	29.487731	-98.587114	walmart	
1240	1988	10	3	31.554121	-110.243984	walmart	
1218	1988	10	11	32.87769	-111.712286	walmart	
1234	1988	10	11	36.8297937	-84.8491126	walmart	
8223	1988	10	15	35.6631125	-78.6795836	sam	
1148	1988	11	1	33.876056	-98.541718	walmart	
1175	1988	11	1	35.176069	-111.664618	walmart	
1195	1988	11	1	30.3040258	-89.3845375	walmart	
1205	1988	11	1	30.297665	-82.1255515	walmart	
1215	1988	11	1	34.4806413	-84.9430855	walmart	
1217	1988	11	1	35.182327	-83.35513	walmart	
1219	1988	11	1	30.451241	-81.706797	walmart	
1230	1988	11	1	34.20044	-110.01637	walmart	
1242	1988	11	1	35.348479	-82.436803	walmart	
1244	1988	11	1	34.9071598	-82.3294789	walmart	
1266	1988	11	1	30.4383758	-91.0074858	walmart	
1270	1988	11	1	33.5007107	-81.9595208	walmart	
1278	1988	11	1	36.2896329	-97.301278	walmart	
1282	1988	11	1	39.5537181	-97.6604975	walmart	
630	1988	11	10	34.1922387	-79.8246462	walmart	
1227	1988	11	10	33.504646	-82.08722	walmart	
1127	1988	11	17	34.979292	-80.096124	walmart	
1129	1988	11	17	30.4694081	-97.7902186	walmart	
1193	1988	11	17	32.5247551	-92.0930538	walmart	
1222	1988	11	17	30.527668	-87.272465	walmart	
1223	1988	11	17	30.5446975	-84.2270585	walmart	
1226	1988	11	17	36.3753868	-87.1819943	walmart	
1231	1988	11	17	39.877724	-104.983925	walmart	
1262	1988	11	17	39.6293382	-85.4448561	walmart	
1263	1988	11	17	37.979849	-87.472309	walmart	
1264	1988	11	17	40.3300895	-83.7613504	walmart	
1269	1988	11	17	38.2181643	-85.5853008	walmart	
8237	1988	12	1	32.5093109	-92.1193012	sam	
1228	1988	12	31	42.384721	-88.064331	walmart	
1238	1988	12	31	35.082565	-78.956642	walmart	
1253	1988	12	31	30.2193126	-97.7565709	walmart	
1254	1988	12	31	31.601881	-97.106668	walmart	
1261	1988	12	31	35.123041	-78.882428	walmart	
8125	1989	1	1	38.7470186	-90.2526163	sam	
8130	1989	1	1	26.5588224	-81.8716058	sam	
8134	1989	1	1	35.3447622	-94.3667907	sam	
8140	1989	1	1	26.5867358	-80.0519859	sam	
8144	1989	1	1	39.3898388	-74.5240422	sam	
8145	1989	1	1	40.0026501	-74.9968543	sam	
8146	1989	1	1	41.2098469	-96.0996978	sam	
8147	1989	1	1	40.3977612	-105.0749801	sam	
8213	1989	1	1	32.5371089	-84.9297206	sam	
1196	1989	2	2	30.6835818	-91.4594313	walmart	
1209	1989	2	2	35.4576698	-81.2251909	walmart	
1214	1989	2	2	39.3652798	-101.0507674	walmart	
1239	1989	2	2	40.1067565	-83.7888569	walmart	
1243	1989	2	2	36.695212	-79.898629	walmart	
1245	1989	2	2	28.1691208	-81.9790683	walmart	
1249	1989	2	2	31.4842254	-100.462647	walmart	
1252	1989	2	2	39.561509	-104.911859	walmart	
1257	1989	2	2	32.9567434	-99.802963	walmart	
1259	1989	2	2	36.9735446	-84.1044983	walmart	
1260	1989	2	2	30.848443	-88.597956	walmart	
1267	1989	2	2	43.1836046	-89.2137254	walmart	
1268	1989	2	2	34.302724	-78.724286	walmart	
1271	1989	2	2	32.3657283	-88.7280569	walmart	
1277	1989	2	2	44.3056023	-90.8147266	walmart	
1281	1989	2	2	34.973065	-81.8771359	walmart	
1283	1989	2	2	29.921984	-82.129612	walmart	
1286	1989	2	2	33.9619137	-80.9409375	walmart	
1289	1989	2	2	39.452788	-83.780318	walmart	
1295	1989	2	2	34.0821208	-96.7667821	walmart	
1296	1989	2	2	26.147571	-97.634623	walmart	
1299	1989	2	2	34.8774794	-111.8016128	walmart	
1300	1989	2	2	35.1477269	-77.0252949	walmart	
1306	1989	2	2	32.8883277	-105.9591093	walmart	
8228	1989	3	28	36.0564654	-80.3324514	sam	
1187	1989	4	3	37.9429737	-95.4089789	walmart	
1220	1989	4	3	28.516988	-81.460748	walmart	
1229	1989	4	3	33.360639	-86.830779	walmart	
1247	1989	4	3	37.2985273	-83.213983	walmart	
1248	1989	4	3	35.047994	-89.811087	walmart	
1256	1989	4	3	41.5221309	-88.1426201	walmart	
1272	1989	4	3	32.6969491	-100.9191466	walmart	
1273	1989	4	3	38.7373195	-104.7319885	walmart	
1274	1989	4	3	42.835945	-88.756654	walmart	
1275	1989	4	3	40.0717218	-86.4740382	walmart	
1284	1989	4	3	32.502824	-85.0491774	walmart	
1285	1989	4	3	41.0180701	-92.4154631	walmart	
1287	1989	4	3	36.071142	-79.499014	walmart	
1288	1989	4	3	36.3788014	-78.9837918	walmart	
1292	1989	4	3	37.1606	-80.4255	walmart	
1293	1989	4	3	33.424373	-82.063334	walmart	
1294	1989	4	3	38.535726	-121.4967082	walmart	
1327	1989	4	3	38.783575	-85.377579	walmart	
1330	1989	4	3	40.754021	-84.149088	walmart	
1331	1989	4	3	40.2874843	-84.2074868	walmart	
1337	1989	4	3	36.275912	-80.832236	walmart	
1255	1989	5	2	34.84119	-79.398724	walmart	
1279	1989	5	2	29.9165222	-95.4127545	walmart	
1290	1989	5	2	36.1503436	-81.1896275	walmart	
1297	1989	5	2	29.502379	-82.86843	walmart	
1307	1989	5	2	41.5617147	-87.7332156	walmart	
1310	1989	5	2	39.4002616	-87.4020745	walmart	
1280	1989	6	1	39.076904	-108.518024	walmart	
1291	1989	6	1	32.2354545	-110.8398965	walmart	
1309	1989	6	1	37.2884857	-80.0887834	walmart	
1314	1989	6	1	34.088538	-83.99092	walmart	
1316	1989	6	1	44.85085	-87.358832	walmart	
1324	1989	6	1	31.3603334	-110.9321731	walmart	
1325	1989	6	1	32.28785	-110.965177	walmart	
1326	1989	6	1	40.9444464	-98.3847965	walmart	
1328	1989	6	1	35.0408126	-110.7011385	walmart	
1342	1989	6	1	30.022983	-90.268371	walmart	
8238	1989	6	19	41.6099203	-90.5352356	sam	
1191	1989	6	29	36.0754183	-79.0997347	walmart	
1241	1989	6	29	41.5775172	-90.5286789	walmart	
1265	1989	6	29	38.7660095	-90.2806857	walmart	
1301	1989	6	29	37.2237659	-79.9684664	walmart	
1305	1989	6	29	42.7204693	-88.984659	walmart	
1312	1989	6	29	35.174387	-78.96665	walmart	
1338	1989	6	29	32.4675942	-84.9116736	walmart	
1339	1989	6	29	34.114279	-80.8898443	walmart	
1340	1989	6	29	33.700354	-84.167677	walmart	
1358	1989	6	29	32.9324367	-80.6941614	walmart	
1371	1989	6	29	39.2075703	-85.8809287	walmart	
8291	1989	7	24	43.0164056	-83.7942551	sam	
1276	1989	8	1	43.7162894	-87.7585312	walmart	
1298	1989	8	1	34.779142	-77.392956	walmart	
1302	1989	8	1	36.9823112	-82.5640777	walmart	
1303	1989	8	1	30.644777	-97.691181	walmart	
1333	1989	8	1	40.874146	-84.586325	walmart	
1335	1989	8	1	37.8321645	-79.3786025	walmart	
1336	1989	8	1	36.844807	-81.499948	walmart	
1366	1989	8	1	45.1779942	-89.6529996	walmart	
1392	1989	8	1	34.242616	-77.874522	walmart	
8129	1989	8	10	34.2253022	-77.8710285	sam	
1313	1989	8	31	29.353564	-98.478803	walmart	
1318	1989	8	31	36.0069929	-84.0267893	walmart	
1319	1989	8	31	36.083666	-83.931405	walmart	
1321	1989	8	31	35.522328	-78.309524	walmart	
1332	1989	8	31	42.465951	-96.4121	walmart	
1334	1989	8	31	33.4134693	-110.8344833	walmart	
1347	1989	8	31	29.49047	-98.437105	walmart	
1349	1989	8	31	26.168068	-80.254456	walmart	
1359	1989	8	31	32.939788	-80.037061	walmart	
1351	1989	9	16	37.8025025	-81.1812752	walmart	
1308	1989	10	2	39.638513	-105.082737	walmart	
1345	1989	10	2	36.7333058	-78.9082968	walmart	
1353	1989	10	2	29.9495541	-90.1800911	walmart	
1355	1989	10	2	34.691571	-77.1253662	walmart	
1356	1989	10	2	39.418144	-86.406699	walmart	
1367	1989	10	2	32.621012	-83.673648	walmart	
1368	1989	10	2	38.7813886	-83.5640554	walmart	
1382	1989	10	2	34.2069687	-82.1886734	walmart	
8141	1989	10	16	28.0836269	-80.6081089	sam	
8139	1989	10	23	41.621718	-83.711604	sam	
8136	1989	10	24	39.6400784	-84.1751648	sam	
8137	1989	10	25	42.6663024	-84.5536678	sam	
8135	1989	10	30	39.4667034	-87.4139092	sam	
1311	1989	10	31	32.5506035	-84.9267332	walmart	
1341	1989	10	31	37.973176	-87.635446	walmart	
1346	1989	10	31	30.4096505	-88.7629926	walmart	
1357	1989	10	31	32.952717	-108.566582	walmart	
1361	1989	10	31	42.4360528	-96.3644016	walmart	
1363	1989	10	31	33.5624024	-83.4784043	walmart	
1365	1989	10	31	44.959663	-92.727213	walmart	
1374	1989	10	31	28.647783	-81.416371	walmart	
1378	1989	10	31	41.556059	-85.789962	walmart	
1393	1989	10	31	41.2962285	-92.6198117	walmart	
1399	1989	10	31	37.326139	-79.497438	walmart	
1427	1989	10	31	39.5833543	-82.9514442	walmart	
1329	1989	11	16	40.7584364	-86.3286475	walmart	
1352	1989	11	16	34.781589	-77.907508	walmart	
1354	1989	11	16	35.4802412	-76.9414623	walmart	
1362	1989	11	16	30.389016	-86.449898	walmart	
1369	1989	11	16	34.2426178	-111.3228667	walmart	
1375	1989	11	16	30.727913	-85.187883	walmart	
1383	1989	11	16	32.424858	-80.733894	walmart	
1426	1989	11	16	38.4869204	-82.6607688	walmart	
1315	1989	12	30	41.1612889	-104.791261	walmart	
1322	1989	12	30	35.7914359	-80.259631	walmart	
1344	1989	12	30	38.1382454	-79.0474787	walmart	
1377	1989	12	30	42.3582013	-88.2673534	walmart	
1380	1989	12	30	35.597391	-105.2180824	walmart	
1388	1989	12	30	41.447474	-85.224467	walmart	
1389	1989	12	30	42.0373823	-93.8797054	walmart	
1394	1989	12	30	42.963961	-88.0476738	walmart	
1396	1989	12	30	43.458596	-89.7718919	walmart	
1407	1989	12	30	39.4353373	-84.2029922	walmart	
1428	1989	12	30	43.5978075	-84.7675139	walmart	
1430	1989	12	30	44.0160973	-88.5826517	walmart	
1320	1990	1	31	35.911238	-83.844429	walmart	
1360	1990	1	31	37.9992091	-81.1390074	walmart	
1364	1990	1	31	34.572188	-114.367548	walmart	
1370	1990	1	31	35.083517	-114.596897	walmart	
1372	1990	1	31	35.719306	-78.658663	walmart	
1373	1990	1	31	33.9039277	-84.115407	walmart	
1376	1990	1	31	36.322541	-86.595359	walmart	
1379	1990	1	31	35.577281	-77.388524	walmart	
1384	1990	1	31	37.9143802	-103.4974258	walmart	
1385	1990	1	31	35.261831	-81.12441	walmart	
1397	1990	1	31	35.204303	-106.657289	walmart	
1398	1990	1	31	26.574207	-80.114463	walmart	
1403	1990	1	31	34.543314	-83.543317	walmart	
1404	1990	1	31	42.185527	-88.087656	walmart	
1406	1990	1	31	39.1572832	-78.1732907	walmart	
1408	1990	1	31	30.461385	-84.359035	walmart	
1411	1990	1	31	31.911756	-110.981931	walmart	
1414	1990	1	31	34.6628367	-106.776416	walmart	
1415	1990	1	31	43.422885	-95.1239102	walmart	
1416	1990	1	31	41.40366	-84.132099	walmart	
1418	1990	1	31	38.594567	-89.954188	walmart	
1419	1990	1	31	41.127284	-85.136704	walmart	
1420	1990	1	31	42.014758	-88.147073	walmart	
1421	1990	1	31	40.7066107	-89.4609396	walmart	
1422	1990	1	31	43.405733	-84.668112	walmart	
1425	1990	1	31	41.170405	-85.4934567	walmart	
1429	1990	1	31	41.37525	-83.11685	walmart	
1431	1990	1	31	40.4180114	-91.4065159	walmart	
1433	1990	1	31	40.5563776	-84.5357364	walmart	
1434	1990	1	31	38.8319836	-104.840118	walmart	
1435	1990	1	31	41.0484387	-94.3741055	walmart	
1451	1990	1	31	40.0175483	-90.4242916	walmart	
1452	1990	1	31	35.097083	-80.782296	walmart	
1453	1990	1	31	44.524524	-88.091759	walmart	
1488	1990	1	31	33.732456	-84.757889	walmart	
8149	1990	1	31	44.5428661	-88.0411993	sam	
8150	1990	2	19	27.2932971	-80.2878794	sam	
8138	1990	2	20	29.168117	-81.01473	sam	
8142	1990	2	21	34.9495672	-81.9320482	sam	
1391	1990	2	24	29.173285	-81.029565	walmart	
1444	1990	2	24	30.342226	-81.545968	walmart	
1454	1990	2	24	39.9378	-91.3318	walmart	
1387	1990	4	2	26.278313	-80.20387	walmart	
1409	1990	4	2	29.7908797	-95.5620734	walmart	
1410	1990	4	2	40.057929	-84.237508	walmart	
1412	1990	4	2	41.304601	-105.5403644	walmart	
1423	1990	4	2	42.9769095	-84.5407681	walmart	
1432	1990	4	2	44.2814446	-85.4000514	walmart	
1437	1990	4	2	36.7075606	-101.4860365	walmart	
1441	1990	4	2	39.3130196	-84.3155541	walmart	
1443	1990	4	2	39.089408	-84.269486	walmart	
1503	1990	4	2	39.648047	-84.109912	walmart	
1504	1990	4	2	39.6299692	-84.2180498	walmart	
1526	1990	4	2	42.6604173	-95.2007302	walmart	
3930	1990	4	2	31.8772375	-85.1501682	walmart	
8148	1990	4	2	42.0191518	-88.1730427	sam	
19	1990	4	3	36.7554449	-90.4082385	walmart	
1348	1990	4	30	34.144458	-77.896827	walmart	
1413	1990	4	30	42.2319467	-88.2882586	walmart	
1462	1990	4	30	31.8483328	-86.6463479	walmart	
8151	1990	5	7	30.1910384	-85.6537627	sam	
1436	1990	5	30	26.650094	-80.142275	walmart	
1439	1990	5	30	37.1267939	-113.517953	walmart	
1440	1990	5	30	40.5562649	-112.3004926	walmart	
1448	1990	5	30	40.86101	-82.272111	walmart	
1455	1990	5	30	32.762474	-97.1711977	walmart	
1459	1990	5	30	39.659494	-86.142865	walmart	
1460	1990	5	30	40.6262943	-98.382783	walmart	
1475	1990	5	30	41.232124	-95.539856	walmart	
1390	1990	6	27	27.845191	-82.685789	walmart	
1400	1990	6	27	33.9175736	-83.4434158	walmart	
1445	1990	6	27	41.5206047	-82.8765123	walmart	
1450	1990	6	27	38.8243526	-81.7253295	walmart	
1457	1990	6	27	43.042505	-108.37912	walmart	
1469	1990	6	27	35.03053	-85.1530949	walmart	
1470	1990	6	27	45.1033035	-95.0349426	walmart	
1476	1990	6	27	38.3282103	-85.7606746	walmart	
1486	1990	6	27	35.5905121	-77.5966087	walmart	
1527	1990	6	27	36.3167903	-76.2611653	walmart	
8156	1990	7	9	27.9045	-99.4431	sam	
8163	1990	7	10	38.9517053	-92.3340724	sam	
8155	1990	7	18	29.6516344	-82.3248262	sam	
1405	1990	8	1	28.9883556	-95.9308145	walmart	
1438	1990	8	1	37.65301	-113.0850485	walmart	
1446	1990	8	1	45.5307807	-91.7648957	walmart	
1449	1990	8	1	44.0790961	-87.6973038	walmart	
1456	1990	8	1	41.2624877	-110.9572866	walmart	
1461	1990	8	1	41.579995	-109.249651	walmart	
1463	1990	8	1	39.689227	-83.969106	walmart	
1464	1990	8	1	35.1425439	-80.9305967	walmart	
1468	1990	8	1	34.3028632	-89.9192729	walmart	
1471	1990	8	1	44.411506	-88.743195	walmart	
1483	1990	8	1	42.9085774	-97.3976828	walmart	
1489	1990	8	1	42.2404075	-87.9726476	walmart	
1490	1990	8	1	42.265997	-88.9728669	walmart	
1491	1990	8	1	41.371464	-93.556387	walmart	
1492	1990	8	1	39.70253	-104.825977	walmart	
1493	1990	8	1	31.4789097	-87.3343151	walmart	
1495	1990	8	1	39.863326	-84.100089	walmart	
1496	1990	8	1	42.4602281	-92.3306449	walmart	
1500	1990	8	1	44.8871812	-97.0680043	walmart	
1506	1990	8	1	42.4838448	-91.4754124	walmart	
1507	1990	8	1	37.738849	-97.242715	walmart	
1509	1990	8	1	42.0499191	-90.6644695	walmart	
1516	1990	8	1	35.6605704	-101.4068727	walmart	
1519	1990	8	1	39.0520169	-82.6365536	walmart	
1542	1990	8	1	44.9438207	-84.6709157	walmart	
1563	1990	8	1	34.693358	-118.1717183	walmart	
1564	1990	8	1	38.7546178	-82.9248577	walmart	
